
query_id   Q0   doc_id   rank   Lucene   system_name
36   Q0   CACM-3094   56   0.1503003   LuceneRetrieval
36   Q0   CACM-2050   57   0.14989331   LuceneRetrieval
36   Q0   CACM-3135   58   0.14694263   LuceneRetrieval
36   Q0   CACM-2880   59   0.14531882   LuceneRetrieval
36   Q0   CACM-2980   60   0.14521661   LuceneRetrieval
36   Q0   CACM-0617   61   0.13775983   LuceneRetrieval
36   Q0   CACM-3087   62   0.13634726   LuceneRetrieval
36   Q0   CACM-2215   63   0.13582341   LuceneRetrieval
36   Q0   CACM-0185   64   0.13528913   LuceneRetrieval
36   Q0   CACM-1679   65   0.13377525   LuceneRetrieval
36   Q0   CACM-1335   66   0.13325958   LuceneRetrieval
36   Q0   CACM-1162   67   0.13322963   LuceneRetrieval
36   Q0   CACM-1988   68   0.13280594   LuceneRetrieval
36   Q0   CACM-2402   69   0.13204995   LuceneRetrieval
36   Q0   CACM-2534   70   0.1304318   LuceneRetrieval
36   Q0   CACM-2421   71   0.13036375   LuceneRetrieval
36   Q0   CACM-2828   72   0.12668967   LuceneRetrieval
36   Q0   CACM-1525   73   0.12618801   LuceneRetrieval
36   Q0   CACM-3079   74   0.12594777   LuceneRetrieval
36   Q0   CACM-1569   75   0.12532194   LuceneRetrieval
36   Q0   CACM-2492   76   0.12366557   LuceneRetrieval
36   Q0   CACM-1902   77   0.12197168   LuceneRetrieval
36   Q0   CACM-2902   78   0.12066751   LuceneRetrieval
36   Q0   CACM-2684   79   0.11756286   LuceneRetrieval
36   Q0   CACM-2886   80   0.116963   LuceneRetrieval
36   Q0   CACM-2545   81   0.1168518   LuceneRetrieval
36   Q0   CACM-2922   82   0.11634672   LuceneRetrieval
36   Q0   CACM-1179   83   0.114585236   LuceneRetrieval
36   Q0   CACM-3176   84   0.11402543   LuceneRetrieval
36   Q0   CACM-3198   85   0.11391346   LuceneRetrieval
36   Q0   CACM-1170   86   0.113507584   LuceneRetrieval
36   Q0   CACM-2925   87   0.11144234   LuceneRetrieval
36   Q0   CACM-2795   88   0.11065014   LuceneRetrieval
36   Q0   CACM-1306   89   0.11044489   LuceneRetrieval
36   Q0   CACM-1553   90   0.10888841   LuceneRetrieval
36   Q0   CACM-1433   91   0.10734839   LuceneRetrieval
36   Q0   CACM-2287   92   0.10721499   LuceneRetrieval
36   Q0   CACM-1549   93   0.1067594   LuceneRetrieval
36   Q0   CACM-2350   94   0.105807126   LuceneRetrieval
36   Q0   CACM-1910   95   0.104937434   LuceneRetrieval
36   Q0   CACM-2059   96   0.10261017   LuceneRetrieval
36   Q0   CACM-1818   97   0.101604715   LuceneRetrieval
36   Q0   CACM-2644   98   0.101252526   LuceneRetrieval
36   Q0   CACM-2906   99   0.09984185   LuceneRetrieval
36   Q0   CACM-2481   100   0.099203974   LuceneRetrieval



query_id   Q0   doc_id   rank   Lucene   system_name


37   Q0   CACM-2265   1   0.5264185   LuceneRetrieval
37   Q0   CACM-2956   2   0.4732504   LuceneRetrieval
37   Q0   CACM-2632   3   0.45254222   LuceneRetrieval
37   Q0   CACM-3105   4   0.45031136   LuceneRetrieval
37   Q0   CACM-3142   5   0.4106995   LuceneRetrieval
37   Q0   CACM-2060   6   0.4042907   LuceneRetrieval
37   Q0   CACM-2341   7   0.38214177   LuceneRetrieval
37   Q0   CACM-2560   8   0.37586987   LuceneRetrieval
37   Q0   CACM-2651   9   0.37266225   LuceneRetrieval
37   Q0   CACM-2912   10   0.36396313   LuceneRetrieval
37   Q0   CACM-3031   11   0.35574687   LuceneRetrieval
37   Q0   CACM-3103   12   0.34941155   LuceneRetrieval
37   Q0   CACM-2957   13   0.34880838   LuceneRetrieval
37   Q0   CACM-2184   14   0.334844   LuceneRetrieval
37   Q0   CACM-1828   15   0.3257837   LuceneRetrieval
37   Q0   CACM-2958   16   0.32529977   LuceneRetrieval
37   Q0   CACM-2342   17   0.32393733   LuceneRetrieval
37   Q0   CACM-2376   18   0.32344964   LuceneRetrieval
37   Q0   CACM-3021   19   0.3191641   LuceneRetrieval
37   Q0   CACM-3128   20   0.31843603   LuceneRetrieval
37   Q0   CACM-2321   21   0.31071204   LuceneRetrieval
37   Q0   CACM-2233   22   0.30850762   LuceneRetrieval
37   Q0   CACM-2003   23   0.30585822   LuceneRetrieval
37   Q0   CACM-2369   24   0.29994693   LuceneRetrieval
37   Q0   CACM-1003   25   0.2993209   LuceneRetrieval
37   Q0   CACM-2794   26   0.29255942   LuceneRetrieval
37   Q0   CACM-2850   27   0.29052904   LuceneRetrieval
37   Q0   CACM-1455   28   0.29037738   LuceneRetrieval
37   Q0   CACM-2941   29   0.28849834   LuceneRetrieval
37   Q0   CACM-2194   30   0.28132632   LuceneRetrieval
37   Q0   CACM-0867   31   0.27732548   LuceneRetrieval
37   Q0   CACM-2229   32   0.27433646   LuceneRetrieval
37   Q0   CACM-0243   33   0.274319   LuceneRetrieval
37   Q0   CACM-1626   34   0.27107728   LuceneRetrieval
37   Q0   CACM-1591   35   0.26803225   LuceneRetrieval
37   Q0   CACM-2033   36   0.2676377   LuceneRetrieval
37   Q0   CACM-1768   37   0.26547632   LuceneRetrieval
37   Q0   CACM-1398   38   0.26399928   LuceneRetrieval
37   Q0   CACM-2931   39   0.2637095   LuceneRetrieval
37   Q0   CACM-2080   40   0.26290223   LuceneRetrieval
37   Q0   CACM-1748   41   0.26275778   LuceneRetrieval
37   Q0   CACM-2470   42   0.26176673   LuceneRetrieval
37   Q0   CACM-1844   43   0.26062188   LuceneRetrieval
37   Q0   CACM-3153   44   0.2596085   LuceneRetrieval
37   Q0   CACM-1474   45   0.2562216   LuceneRetrieval
37   Q0   CACM-1847   46   0.2555744   LuceneRetrieval
37   Q0   CACM-2002   47   0.2552276   LuceneRetrieval
37   Q0   CACM-1543   48   0.25185606   LuceneRetrieval
37   Q0   CACM-1589   49   0.25037143   LuceneRetrieval
37   Q0   CACM-2178   50   0.24678896   LuceneRetrieval
37   Q0   CACM-1426   51   0.24654058   LuceneRetrieval
37   Q0   CACM-2911   52   0.24573793   LuceneRetrieval
37   Q0   CACM-3164   53   0.24488132   LuceneRetrieval
37   Q0   CACM-1625   54   0.24235351   LuceneRetrieval
37   Q0   CACM-3048   55   0.24228252   LuceneRetrieval
37   Q0   CACM-1719   56   0.24216996   LuceneRetrieval
37   Q0   CACM-2513   57   0.23886773   LuceneRetrieval
37   Q0   CACM-2749   58   0.23812896   LuceneRetrieval
37   Q0   CACM-3002   59   0.23483892   LuceneRetrieval
37   Q0   CACM-2289   60   0.23300008   LuceneRetrieval
37   Q0   CACM-1143   61   0.23190019   LuceneRetrieval
37   Q0   CACM-1698   62   0.2316424   LuceneRetrieval
37   Q0   CACM-2939   63   0.23106581   LuceneRetrieval
37   Q0   CACM-1637   64   0.23048817   LuceneRetrieval
37   Q0   CACM-2083   65   0.22975866   LuceneRetrieval
37   Q0   CACM-1062   66   0.22552024   LuceneRetrieval
37   Q0   CACM-2519   67   0.22546056   LuceneRetrieval
37   Q0   CACM-2051   68   0.22471611   LuceneRetrieval
37   Q0   CACM-1827   69   0.22455817   LuceneRetrieval
37   Q0   CACM-1614   70   0.2239153   LuceneRetrieval
37   Q0   CACM-1630   71   0.22386323   LuceneRetrieval
37   Q0   CACM-2218   72   0.22365876   LuceneRetrieval
37   Q0   CACM-1482   73   0.22316138   LuceneRetrieval
37   Q0   CACM-1571   74   0.22314909   LuceneRetrieval
37   Q0   CACM-1908   75   0.21997468   LuceneRetrieval
37   Q0   CACM-1856   76   0.21925287   LuceneRetrieval
37   Q0   CACM-1135   77   0.21906628   LuceneRetrieval
37   Q0   CACM-2859   78   0.21794246   LuceneRetrieval
37   Q0   CACM-2864   79   0.2176911   LuceneRetrieval
37   Q0   CACM-2371   80   0.21709232   LuceneRetrieval
37   Q0   CACM-1646   81   0.2167958   LuceneRetrieval
37   Q0   CACM-2353   82   0.2157248   LuceneRetrieval
37   Q0   CACM-2379   83   0.21505891   LuceneRetrieval
37   Q0   CACM-2937   84   0.21462397   LuceneRetrieval
37   Q0   CACM-1960   85   0.21462393   LuceneRetrieval
37   Q0   CACM-2940   86   0.21381569   LuceneRetrieval
37   Q0   CACM-3015   87   0.21341191   LuceneRetrieval
37   Q0   CACM-0982   88   0.21313614   LuceneRetrieval
37   Q0   CACM-1488   89   0.21114261   LuceneRetrieval
37   Q0   CACM-1162   90   0.21085013   LuceneRetrieval
37   Q0   CACM-1976   91   0.21064831   LuceneRetrieval
37   Q0   CACM-1874   92   0.21055946   LuceneRetrieval
37   Q0   CACM-2046   93   0.21025969   LuceneRetrieval
37   Q0   CACM-2920   94   0.20970204   LuceneRetrieval
37   Q0   CACM-2888   95   0.20957218   LuceneRetrieval
37   Q0   CACM-2053   96   0.20947546   LuceneRetrieval
37   Q0   CACM-1870   97   0.20813501   LuceneRetrieval
37   Q0   CACM-2851   98   0.20721045   LuceneRetrieval
37   Q0   CACM-1181   99   0.20635974   LuceneRetrieval
37   Q0   CACM-2167   100   0.2062582   LuceneRetrieval



query_id   Q0   doc_id   rank   Lucene   system_name


38   Q0   CACM-3031   1   0.33694628   LuceneRetrieval
38   Q0   CACM-2082   2   0.33413932   LuceneRetrieval
38   Q0   CACM-3105   3   0.33011186   LuceneRetrieval
38   Q0   CACM-2867   4   0.30810332   LuceneRetrieval
38   Q0   CACM-1698   5   0.29073036   LuceneRetrieval
38   Q0   CACM-2931   6   0.28284568   LuceneRetrieval
38   Q0   CACM-2582   7   0.264968   LuceneRetrieval
38   Q0   CACM-2470   8   0.26207873   LuceneRetrieval
38   Q0   CACM-2247   9   0.2596332   LuceneRetrieval
38   Q0   CACM-0670   10   0.22726506   LuceneRetrieval
38   Q0   CACM-3142   11   0.22677909   LuceneRetrieval
38   Q0   CACM-3177   12   0.22125229   LuceneRetrieval
38   Q0   CACM-2705   13   0.21549614   LuceneRetrieval
38   Q0   CACM-2622   14   0.20883057   LuceneRetrieval
38   Q0   CACM-0492   15   0.20647313   LuceneRetrieval
38   Q0   CACM-3069   16   0.20537548   LuceneRetrieval
38   Q0   CACM-0616   17   0.20449433   LuceneRetrieval
38   Q0   CACM-1470   18   0.20089655   LuceneRetrieval
38   Q0   CACM-1323   19   0.19777893   LuceneRetrieval
38   Q0   CACM-2233   20   0.19417255   LuceneRetrieval
38   Q0   CACM-2305   21   0.1934033   LuceneRetrieval
38   Q0   CACM-0321   22   0.19275013   LuceneRetrieval
38   Q0   CACM-2342   23   0.19048637   LuceneRetrieval
38   Q0   CACM-2876   24   0.18976107   LuceneRetrieval
38   Q0   CACM-3103   25   0.18929158   LuceneRetrieval
38   Q0   CACM-1861   26   0.18902583   LuceneRetrieval
38   Q0   CACM-2989   27   0.18588953   LuceneRetrieval
38   Q0   CACM-2956   28   0.18520679   LuceneRetrieval
38   Q0   CACM-0867   29   0.18400805   LuceneRetrieval
38   Q0   CACM-2970   30   0.183344   LuceneRetrieval
38   Q0   CACM-2369   31   0.18252212   LuceneRetrieval
38   Q0   CACM-1625   32   0.18190973   LuceneRetrieval
38   Q0   CACM-1456   33   0.18168536   LuceneRetrieval
38   Q0   CACM-3033   34   0.18121691   LuceneRetrieval
38   Q0   CACM-3060   35   0.17947748   LuceneRetrieval
38   Q0   CACM-2958   36   0.17919052   LuceneRetrieval
38   Q0   CACM-0483   37   0.1780566   LuceneRetrieval
38   Q0   CACM-2941   38   0.17446765   LuceneRetrieval
38   Q0   CACM-3002   39   0.17435306   LuceneRetrieval
38   Q0   CACM-0595   40   0.17378846   LuceneRetrieval
38   Q0   CACM-1806   41   0.17301735   LuceneRetrieval
38   Q0   CACM-0536   42   0.1728007   LuceneRetrieval
38   Q0   CACM-2390   43   0.17102472   LuceneRetrieval
38   Q0   CACM-0497   44   0.16997933   LuceneRetrieval
38   Q0   CACM-2905   45   0.1699034   LuceneRetrieval
38   Q0   CACM-2939   46   0.16981608   LuceneRetrieval
38   Q0   CACM-3148   47   0.16957198   LuceneRetrieval
38   Q0   CACM-2002   48   0.16884536   LuceneRetrieval
38   Q0   CACM-2184   49   0.16659033   LuceneRetrieval
38   Q0   CACM-2176   50   0.16619052   LuceneRetrieval
38   Q0   CACM-2196   51   0.16475682   LuceneRetrieval
38   Q0   CACM-1768   52   0.16472445   LuceneRetrieval
38   Q0   CACM-1847   53   0.16452298   LuceneRetrieval
38   Q0   CACM-1003   54   0.16324322   LuceneRetrieval
38   Q0   CACM-1248   55   0.16084592   LuceneRetrieval
38   Q0   CACM-3054   56   0.16069633   LuceneRetrieval
38   Q0   CACM-2832   57   0.16065606   LuceneRetrieval
38   Q0   CACM-0677   58   0.16051574   LuceneRetrieval
38   Q0   CACM-1572   59   0.16012044   LuceneRetrieval
38   Q0   CACM-2850   60   0.16008706   LuceneRetrieval
38   Q0   CACM-2851   61   0.15982893   LuceneRetrieval
38   Q0   CACM-2356   62   0.15817511   LuceneRetrieval
38   Q0   CACM-2480   63   0.15808722   LuceneRetrieval
38   Q0   CACM-1828   64   0.15673448   LuceneRetrieval
38   Q0   CACM-1359   65   0.15611711   LuceneRetrieval
38   Q0   CACM-2572   66   0.15571363   LuceneRetrieval
38   Q0   CACM-2424   67   0.15543902   LuceneRetrieval
38   Q0   CACM-1413   68   0.15473384   LuceneRetrieval
38   Q0   CACM-2499   69   0.154629   LuceneRetrieval
38   Q0   CACM-3014   70   0.1533525   LuceneRetrieval
38   Q0   CACM-1307   71   0.15159231   LuceneRetrieval
38   Q0   CACM-1643   72   0.15080914   LuceneRetrieval
38   Q0   CACM-2912   73   0.15074907   LuceneRetrieval
38   Q0   CACM-1727   74   0.15027997   LuceneRetrieval
38   Q0   CACM-1623   75   0.14982742   LuceneRetrieval
38   Q0   CACM-2421   76   0.14930436   LuceneRetrieval
38   Q0   CACM-1135   77   0.14918736   LuceneRetrieval
38   Q0   CACM-1170   78   0.14864242   LuceneRetrieval
38   Q0   CACM-1390   79   0.1459277   LuceneRetrieval
38   Q0   CACM-2109   80   0.145664   LuceneRetrieval
38   Q0   CACM-1155   81   0.14426652   LuceneRetrieval
38   Q0   CACM-1536   82   0.14415306   LuceneRetrieval
38   Q0   CACM-1014   83   0.14388707   LuceneRetrieval
38   Q0   CACM-1408   84   0.14387678   LuceneRetrieval
38   Q0   CACM-2897   85   0.14301568   LuceneRetrieval
38   Q0   CACM-1931   86   0.14265402   LuceneRetrieval
38   Q0   CACM-1516   87   0.14265278   LuceneRetrieval
38   Q0   CACM-1469   88   0.1426386   LuceneRetrieval
38   Q0   CACM-1486   89   0.14222535   LuceneRetrieval
38   Q0   CACM-1162   90   0.14164841   LuceneRetrieval
38   Q0   CACM-2167   91   0.141527   LuceneRetrieval
38   Q0   CACM-0441   92   0.14110602   LuceneRetrieval
38   Q0   CACM-1032   93   0.14044823   LuceneRetrieval
38   Q0   CACM-2289   94   0.14042489   LuceneRetrieval
38   Q0   CACM-1327   95   0.13987178   LuceneRetrieval
38   Q0   CACM-2835   96   0.13959774   LuceneRetrieval
38   Q0   CACM-3112   97   0.13946983   LuceneRetrieval
38   Q0   CACM-1474   98   0.13885196   LuceneRetrieval
38   Q0   CACM-1846   99   0.13778007   LuceneRetrieval
38   Q0   CACM-2232   100   0.13733657   LuceneRetrieval



query_id   Q0   doc_id   rank   Lucene   system_name


39   Q0   CACM-2651   1   0.5476562   LuceneRetrieval
39   Q0   CACM-2940   2   0.44427174   LuceneRetrieval
39   Q0   CACM-1861   3   0.340487   LuceneRetrieval
39   Q0   CACM-3105   4   0.3270228   LuceneRetrieval
39   Q0   CACM-2931   5   0.32087708   LuceneRetrieval
39   Q0   CACM-3103   6   0.31087488   LuceneRetrieval
39   Q0   CACM-1614   7   0.3031713   LuceneRetrieval
39   Q0   CACM-1902   8   0.30182317   LuceneRetrieval
39   Q0   CACM-2082   9   0.25859824   LuceneRetrieval
39   Q0   CACM-2470   10   0.23730816   LuceneRetrieval
39   Q0   CACM-2265   11   0.22668321   LuceneRetrieval
39   Q0   CACM-2957   12   0.21732256   LuceneRetrieval
39   Q0   CACM-2956   13   0.21546787   LuceneRetrieval
39   Q0   CACM-2958   14   0.2037417   LuceneRetrieval
39   Q0   CACM-2254   15   0.20362847   LuceneRetrieval
39   Q0   CACM-3031   16   0.19813117   LuceneRetrieval
39   Q0   CACM-2078   17   0.19593425   LuceneRetrieval
39   Q0   CACM-1602   18   0.19207077   LuceneRetrieval
39   Q0   CACM-3101   19   0.1885979   LuceneRetrieval
39   Q0   CACM-2684   20   0.18461211   LuceneRetrieval
39   Q0   CACM-2002   21   0.18095207   LuceneRetrieval
39   Q0   CACM-2939   22   0.17998259   LuceneRetrieval
39   Q0   CACM-2705   23   0.17864038   LuceneRetrieval
39   Q0   CACM-1678   24   0.17784907   LuceneRetrieval
39   Q0   CACM-1626   25   0.17608349   LuceneRetrieval
39   Q0   CACM-1463   26   0.17089555   LuceneRetrieval
39   Q0   CACM-2785   27   0.17008339   LuceneRetrieval
39   Q0   CACM-1379   28   0.16629754   LuceneRetrieval
39   Q0   CACM-2341   29   0.16410288   LuceneRetrieval
39   Q0   CACM-1470   30   0.15664233   LuceneRetrieval
39   Q0   CACM-2138   31   0.15121713   LuceneRetrieval
39   Q0   CACM-1589   32   0.1510661   LuceneRetrieval
39   Q0   CACM-0867   33   0.14463425   LuceneRetrieval
39   Q0   CACM-1783   34   0.1400535   LuceneRetrieval
39   Q0   CACM-1491   35   0.13666263   LuceneRetrieval
39   Q0   CACM-3142   36   0.1352969   LuceneRetrieval
39   Q0   CACM-1098   37   0.13516223   LuceneRetrieval
39   Q0   CACM-2632   38   0.13478124   LuceneRetrieval
39   Q0   CACM-2264   39   0.13388894   LuceneRetrieval
39   Q0   CACM-2941   40   0.13370702   LuceneRetrieval
39   Q0   CACM-2699   41   0.13185266   LuceneRetrieval
39   Q0   CACM-1112   42   0.13157308   LuceneRetrieval
39   Q0   CACM-0630   43   0.12933588   LuceneRetrieval
39   Q0   CACM-1210   44   0.12814641   LuceneRetrieval
39   Q0   CACM-1625   45   0.1263999   LuceneRetrieval
39   Q0   CACM-0527   46   0.12628722   LuceneRetrieval
39   Q0   CACM-2320   47   0.1255765   LuceneRetrieval
39   Q0   CACM-2603   48   0.1254331   LuceneRetrieval
39   Q0   CACM-2937   49   0.12336914   LuceneRetrieval
39   Q0   CACM-0595   50   0.122151926   LuceneRetrieval
39   Q0   CACM-1282   51   0.121520564   LuceneRetrieval
39   Q0   CACM-2201   52   0.12133066   LuceneRetrieval
39   Q0   CACM-1869   53   0.11908308   LuceneRetrieval
39   Q0   CACM-3171   54   0.11872517   LuceneRetrieval
39   Q0   CACM-1262   55   0.11807424   LuceneRetrieval
39   Q0   CACM-1237   56   0.1171765   LuceneRetrieval
39   Q0   CACM-2722   57   0.11710308   LuceneRetrieval
39   Q0   CACM-2081   58   0.11592281   LuceneRetrieval
39   Q0   CACM-2898   59   0.115872085   LuceneRetrieval
39   Q0   CACM-1390   60   0.11568215   LuceneRetrieval
39   Q0   CACM-2305   61   0.11559999   LuceneRetrieval
39   Q0   CACM-2178   62   0.115264215   LuceneRetrieval
39   Q0   CACM-2876   63   0.1151538   LuceneRetrieval
39   Q0   CACM-2314   64   0.11366608   LuceneRetrieval
39   Q0   CACM-1878   65   0.112941615   LuceneRetrieval
39   Q0   CACM-1469   66   0.11291327   LuceneRetrieval
39   Q0   CACM-1911   67   0.112749495   LuceneRetrieval
39   Q0   CACM-2406   68   0.11160935   LuceneRetrieval
39   Q0   CACM-2627   69   0.11144994   LuceneRetrieval
39   Q0   CACM-1693   70   0.11126788   LuceneRetrieval
39   Q0   CACM-2152   71   0.11099755   LuceneRetrieval
39   Q0   CACM-1366   72   0.10988892   LuceneRetrieval
39   Q0   CACM-3185   73   0.1094671   LuceneRetrieval
39   Q0   CACM-2527   74   0.10917579   LuceneRetrieval
39   Q0   CACM-1162   75   0.10808922   LuceneRetrieval
39   Q0   CACM-2051   76   0.10670509   LuceneRetrieval
39   Q0   CACM-1835   77   0.10534422   LuceneRetrieval
39   Q0   CACM-3030   78   0.105257004   LuceneRetrieval
39   Q0   CACM-3150   79   0.105253436   LuceneRetrieval
39   Q0   CACM-2717   80   0.1050041   LuceneRetrieval
39   Q0   CACM-2534   81   0.10329345   LuceneRetrieval
39   Q0   CACM-3097   82   0.10314993   LuceneRetrieval
39   Q0   CACM-2126   83   0.10300316   LuceneRetrieval
39   Q0   CACM-1154   84   0.10226264   LuceneRetrieval
39   Q0   CACM-2919   85   0.100138575   LuceneRetrieval
39   Q0   CACM-3013   86   0.09937856   LuceneRetrieval
39   Q0   CACM-3198   87   0.099009275   LuceneRetrieval
39   Q0   CACM-2546   88   0.0982541   LuceneRetrieval
39   Q0   CACM-1853   89   0.09808038   LuceneRetrieval
39   Q0   CACM-2794   90   0.09788144   LuceneRetrieval
39   Q0   CACM-3002   91   0.096708246   LuceneRetrieval
39   Q0   CACM-2833   92   0.09627372   LuceneRetrieval
39   Q0   CACM-2843   93   0.09570942   LuceneRetrieval
39   Q0   CACM-2389   94   0.09422996   LuceneRetrieval
39   Q0   CACM-1703   95   0.094213456   LuceneRetrieval
39   Q0   CACM-3066   96   0.09354875   LuceneRetrieval
39   Q0   CACM-1988   97   0.09342165   LuceneRetrieval
39   Q0   CACM-2558   98   0.093318865   LuceneRetrieval
39   Q0   CACM-2851   99   0.0929914   LuceneRetrieval
39   Q0   CACM-1180   100   0.09283431   LuceneRetrieval



query_id   Q0   doc_id   rank   Lucene   system_name


40   Q0   CACM-1588   1   0.36442924   LuceneRetrieval
40   Q0   CACM-2956   2   0.3594042   LuceneRetrieval
40   Q0   CACM-2060   3   0.2827376   LuceneRetrieval
40   Q0   CACM-3105   4   0.28016627   LuceneRetrieval
40   Q0   CACM-1098   5   0.27395856   LuceneRetrieval
40   Q0   CACM-2265   6   0.2711216   LuceneRetrieval
40   Q0   CACM-1485   7   0.267854   LuceneRetrieval
40   Q0   CACM-2941   8   0.26161933   LuceneRetrieval
40   Q0   CACM-2705   9   0.24235757   LuceneRetrieval
40   Q0   CACM-2406   10   0.2378885   LuceneRetrieval
40   Q0   CACM-2051   11   0.23354983   LuceneRetrieval
40   Q0   CACM-1470   12   0.23324467   LuceneRetrieval
40   Q0   CACM-1051   13   0.23316967   LuceneRetrieval
40   Q0   CACM-2002   14   0.22221807   LuceneRetrieval
40   Q0   CACM-2470   15   0.21579622   LuceneRetrieval
40   Q0   CACM-1456   16   0.21498643   LuceneRetrieval
40   Q0   CACM-1324   17   0.2129351   LuceneRetrieval
40   Q0   CACM-2931   18   0.20769365   LuceneRetrieval
40   Q0   CACM-2651   19   0.20104222   LuceneRetrieval
40   Q0   CACM-2198   20   0.19596006   LuceneRetrieval
40   Q0   CACM-3198   21   0.195724   LuceneRetrieval
40   Q0   CACM-2940   22   0.19328527   LuceneRetrieval
40   Q0   CACM-2450   23   0.18738799   LuceneRetrieval
40   Q0   CACM-2939   24   0.18484841   LuceneRetrieval
40   Q0   CACM-2254   25   0.18300913   LuceneRetrieval
40   Q0   CACM-1366   26   0.18297388   LuceneRetrieval
40   Q0   CACM-2632   27   0.18028462   LuceneRetrieval
40   Q0   CACM-2078   28   0.17412096   LuceneRetrieval
40   Q0   CACM-2003   29   0.17090523   LuceneRetrieval
40   Q0   CACM-2148   30   0.16987969   LuceneRetrieval
40   Q0   CACM-2295   31   0.1690275   LuceneRetrieval
40   Q0   CACM-2316   32   0.16659498   LuceneRetrieval
40   Q0   CACM-1457   33   0.16572747   LuceneRetrieval
40   Q0   CACM-1678   34   0.16474922   LuceneRetrieval
40   Q0   CACM-2957   35   0.1611794   LuceneRetrieval
40   Q0   CACM-2341   36   0.16101418   LuceneRetrieval
40   Q0   CACM-2699   37   0.16044098   LuceneRetrieval
40   Q0   CACM-1641   38   0.1592912   LuceneRetrieval
40   Q0   CACM-1847   39   0.15516506   LuceneRetrieval
40   Q0   CACM-2252   40   0.15408823   LuceneRetrieval
40   Q0   CACM-1350   41   0.15351585   LuceneRetrieval
40   Q0   CACM-3103   42   0.15321758   LuceneRetrieval
40   Q0   CACM-2081   43   0.15073383   LuceneRetrieval
40   Q0   CACM-1861   44   0.15049705   LuceneRetrieval
40   Q0   CACM-1614   45   0.14963531   LuceneRetrieval
40   Q0   CACM-2704   46   0.14959282   LuceneRetrieval
40   Q0   CACM-2264   47   0.148969   LuceneRetrieval
40   Q0   CACM-0616   48   0.14869547   LuceneRetrieval
40   Q0   CACM-2138   49   0.1482148   LuceneRetrieval
40   Q0   CACM-3188   50   0.14678687   LuceneRetrieval
40   Q0   CACM-3164   51   0.14650562   LuceneRetrieval
40   Q0   CACM-2314   52   0.14524037   LuceneRetrieval
40   Q0   CACM-1476   53   0.14484614   LuceneRetrieval
40   Q0   CACM-1835   54   0.14475062   LuceneRetrieval
40   Q0   CACM-1936   55   0.14390458   LuceneRetrieval
40   Q0   CACM-2201   56   0.14381462   LuceneRetrieval
40   Q0   CACM-2603   57   0.14376609   LuceneRetrieval
40   Q0   CACM-1459   58   0.14354926   LuceneRetrieval
40   Q0   CACM-1626   59   0.14339514   LuceneRetrieval
40   Q0   CACM-3030   60   0.14238173   LuceneRetrieval
40   Q0   CACM-1852   61   0.14101546   LuceneRetrieval
40   Q0   CACM-1824   62   0.14073312   LuceneRetrieval
40   Q0   CACM-2710   63   0.14006542   LuceneRetrieval
40   Q0   CACM-2929   64   0.13905223   LuceneRetrieval
40   Q0   CACM-2684   65   0.13882734   LuceneRetrieval
40   Q0   CACM-2767   66   0.13787532   LuceneRetrieval
40   Q0   CACM-1237   67   0.13780612   LuceneRetrieval
40   Q0   CACM-1853   68   0.13723671   LuceneRetrieval
40   Q0   CACM-2390   69   0.1366567   LuceneRetrieval
40   Q0   CACM-2958   70   0.13592035   LuceneRetrieval
40   Q0   CACM-2833   71   0.13527043   LuceneRetrieval
40   Q0   CACM-1046   72   0.1352397   LuceneRetrieval
40   Q0   CACM-1710   73   0.13357694   LuceneRetrieval
40   Q0   CACM-2897   74   0.13343574   LuceneRetrieval
40   Q0   CACM-2317   75   0.13270889   LuceneRetrieval
40   Q0   CACM-2184   76   0.1282542   LuceneRetrieval
40   Q0   CACM-1612   77   0.12773478   LuceneRetrieval
40   Q0   CACM-1223   78   0.12691955   LuceneRetrieval
40   Q0   CACM-2036   79   0.12660515   LuceneRetrieval
40   Q0   CACM-2838   80   0.1260915   LuceneRetrieval
40   Q0   CACM-2937   81   0.12545936   LuceneRetrieval
40   Q0   CACM-3132   82   0.12506148   LuceneRetrieval
40   Q0   CACM-2299   83   0.12456704   LuceneRetrieval
40   Q0   CACM-1902   84   0.12421541   LuceneRetrieval
40   Q0   CACM-1878   85   0.12403002   LuceneRetrieval
40   Q0   CACM-3173   86   0.12289123   LuceneRetrieval
40   Q0   CACM-1264   87   0.12272017   LuceneRetrieval
40   Q0   CACM-0536   88   0.12260068   LuceneRetrieval
40   Q0   CACM-0867   89   0.12182808   LuceneRetrieval
40   Q0   CACM-2034   90   0.12039214   LuceneRetrieval
40   Q0   CACM-1035   91   0.12032198   LuceneRetrieval
40   Q0   CACM-3148   92   0.12001886   LuceneRetrieval
40   Q0   CACM-3077   93   0.119783334   LuceneRetrieval
40   Q0   CACM-1143   94   0.119629465   LuceneRetrieval
40   Q0   CACM-1543   95   0.11950364   LuceneRetrieval
40   Q0   CACM-1650   96   0.118195   LuceneRetrieval
40   Q0   CACM-3008   97   0.11797591   LuceneRetrieval
40   Q0   CACM-1062   98   0.11780103   LuceneRetrieval
40   Q0   CACM-2561   99   0.11760764   LuceneRetrieval
40   Q0   CACM-3074   100   0.117105335   LuceneRetrieval



query_id   Q0   doc_id   rank   Lucene   system_name


41   Q0   CACM-3128   1   0.33088458   LuceneRetrieval
